timestamp,source,message
2024-06-11T12:06:55.792Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987837]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(53047)-> 8.8.4.4(53) (3) packets."
2024-06-11T12:06:55.825Z,syslog,"Jun 11 2024 12:05:33 GBN-0002_GST-CR_M14-01 %%01SSH/5/SSH_USER_LOGIN_FAIL(s):CID=0x80930446;The SSH user failed to login. (ServiceType=, FailedReason=The IP has been blocked and you cannot log on it, UserName=Could not extract user name, UserAddress=8.222.158.124, LocalAddress=66.8.6.65, VPNInstanceName=GPG.INT)"
2024-06-11T12:06:55.849Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987838]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(62516)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:55.903Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987839]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(49566)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:55.958Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987840]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(58569)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:56.012Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987841]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(58702)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:56.065Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987842]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.249(56183)-> 8.8.4.4(53) (4) packets."
2024-06-11T12:06:56.122Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987843]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(54056)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:56.173Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987844]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(53047)-> 8.8.8.8(53) (2) packets."
2024-06-11T12:06:56.228Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987845]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(54329)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:56.285Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987846]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(59231)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:56.339Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987847]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.249(56183)-> 8.8.8.8(53) (3) packets."
2024-06-11T12:06:56.401Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987848]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(50525)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:56.446Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987849]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(59060)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:56.513Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987850]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(51000)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:56.568Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987851]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(54957)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:56.622Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987852]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(63094)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:56.676Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987853]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(56254)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:56.733Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987854]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(58612)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:56.785Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987855]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(61584)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:56.837Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987856]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(63664)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:56.894Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987857]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(57668)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:56.948Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987858]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(50832)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:57.012Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987859]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(60896)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:57.058Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987860]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(52173)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:57.112Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987861]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(64893)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:57.163Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987862]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(61997)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:57.218Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987863]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(53203)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:57.272Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987864]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(54342)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:57.340Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987865]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(53629)-> 8.8.4.4(53) (2) packets."
2024-06-11T12:06:57.381Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987866]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(60315)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:57.439Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987867]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(53629)-> 8.8.8.8(53) (2) packets."
2024-06-11T12:06:57.493Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987868]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(62033)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:57.545Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987869]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(53938)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:57.612Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987870]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(61317)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:57.670Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987871]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(59287)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:57.722Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987872]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(62932)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:57.775Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987873]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(53194)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:57.827Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987874]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(57151)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:57.884Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987875]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(64894)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:57.938Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987876]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(55027)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:57.993Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987877]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(58084)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:58.047Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987878]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(53999)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:58.101Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987879]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(49649)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:58.155Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987880]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(57186)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:58.209Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987881]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(53499)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:58.263Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987882]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(54298)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:58.322Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987883]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(58170)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:58.372Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987884]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(54914)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:58.427Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987885]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(50867)-> 8.8.8.8(53) (2) packets."
2024-06-11T12:06:58.485Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987886]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(62375)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:58.537Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987887]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(52718)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:58.591Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987888]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(55628)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:58.672Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987889]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(56457)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:58.711Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987890]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(56312)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:58.765Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987891]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(51279)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:58.819Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987892]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(50867)-> 8.8.4.4(53) (3) packets."
2024-06-11T12:06:58.873Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987893]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(56839)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:58.928Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987894]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(55397)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:58.984Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987895]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(64103)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:59.040Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987896]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(58561)-> 8.8.4.4(53) (2) packets."
2024-06-11T12:06:59.095Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987897]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(53196)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:59.170Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987898]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(61149)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:59.211Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987899]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(50567)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:59.255Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987900]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(49457)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:59.312Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987901]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(52109)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:59.366Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987902]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(61817)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:59.422Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987903]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(62068)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:06:59.474Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987904]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(57050)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:59.528Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987905]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(56015)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:59.582Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987906]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(60578)-> 8.8.8.8(53) (2) packets."
2024-06-11T12:06:59.637Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987907]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(54948)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:59.691Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987908]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(56613)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:59.748Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987909]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(53697)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:59.813Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987910]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(60126)-> 8.8.4.4(53) (4) packets."
2024-06-11T12:06:59.867Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987911]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(51409)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:59.921Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987912]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(65347)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:06:59.977Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987913]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(60126)-> 8.8.8.8(53) (3) packets."
2024-06-11T12:07:00.029Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987914]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(57573)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:07:00.085Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987915]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(62727)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:07:00.124Z,syslog,Jun 11 2024 12:05:38 GBN-0134_SUI-RAN_AR12-01 %%01CM/5/USER_ACCESSRESULT(s)[851]:[USER_INFO_AUTHENTICATION]DEVICEMAC:64-3e-8c-b1-1c-d5;DEVICENAME:GBN-0134_SUI-RAN_AR12-01;USER:soc_admin;MAC:ff-ff-ff-ff-ff-ff;TIME:1718107538;ZONE:UTC+0200;DAYLIGHT:false;ERRCODE:0;RESULT:success;
2024-06-11T12:07:00.138Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987916]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(53193)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:07:00.192Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987917]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(50256)-> 8.8.8.8(53) (3) packets."
2024-06-11T12:07:00.245Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987918]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(40167)-> 8.8.8.8(53) (2) packets."
2024-06-11T12:07:00.304Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987919]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(54670)-> 8.8.4.4(53) (4) packets."
2024-06-11T12:07:00.335Z,syslog,"Jun 11 2024 12:05:38 GBN-0134_SUI-RAN_AR12-01 LINE/4/USERLOGIN:OID 1.3.6.1.4.1.2011.5.25.207.2.2 A user login. (UserIndex=130, UserName=soc_admin, UserIP=10.255.253.18, UserChannel=VTY1)"
2024-06-11T12:07:00.358Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987920]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(61487)-> 8.8.4.4(53) (4) packets."
2024-06-11T12:07:00.412Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987921]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(54670)-> 8.8.8.8(53) (3) packets."
2024-06-11T12:07:00.464Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987922]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(61487)-> 8.8.8.8(53) (2) packets."
2024-06-11T12:07:00.507Z,syslog,"Jun 11 2024 12:05:38 GBN-0134_SUI-RAN_AR12-01 %%01SHELL/5/CMDRECORD(l)[852]:Record command information. (Task=vt1, Ip=10.255.253.18, User=soc_admin, Command=""log on (ssh user)"", Result=Success)"
2024-06-11T12:07:00.518Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987923]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(54375)-> 8.8.4.4(53) (4) packets."
2024-06-11T12:07:00.575Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987924]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(36169)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:07:00.631Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987925]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(54375)-> 8.8.8.8(53) (3) packets."
2024-06-11T12:07:00.702Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987926]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(51106)-> 8.8.8.8(53) (1) packets."
2024-06-11T12:07:00.738Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987927]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(52417)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:07:00.792Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987928]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.178(51604)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:07:00.845Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987929]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(50474)-> 8.8.4.4(53) (1) packets."
2024-06-11T12:07:00.909Z,syslog,"Jun 11 2024 12:03:17 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[6987930]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.247(58538)-> 8.8.4.4(53) (1) packets."
